GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
693206,8.282309266388085,-0.14042111586415743,0.6246067371358258,-0.22481524376132642,0.8221230068086975,0.9207578010681988,MIR621
161424,923.9909253748057,0.023601722693834662,0.10503064435543717,0.22471272873432446,0.8222027617432417,0.9207912174801673,NOP9
107985544,20.03149968660665,-0.09403305449264611,0.41874064042776005,-0.2245615672665248,0.8223203661269256,0.9208560444357281,LOC107985544
10914,4347.756748185404,-0.02024782769649281,0.0901867543606983,-0.22450999417844045,0.8223604911628402,0.9208560444357281,PAPOLA
105369663,185.692158356825,0.03601868411480068,0.1604863925169264,0.22443450531796214,0.8224192240514979,0.920865910334705,LOC105369663
545,708.367102707107,-0.024906859513961096,0.11104700115048835,-0.2242911492963947,0.8225307626275807,0.9208709920768304,ATR
26519,226.75214922052876,0.03343693652162804,0.14905777545938065,0.22432198802497125,0.8225067681608628,0.9208709920768304,TIMM10
113,326.99971062988567,0.031023022812757303,0.13834976304883637,0.22423618320044697,0.8225735301122159,0.9208709920768304,ADCY7
105377945,305.1953030910355,-0.030437953058310277,0.1357886331536843,-0.22415685577938535,0.8226352533487573,0.920884202164776,LOC105377945
4572,32.975394875265664,0.0732091772281646,0.3269493918397982,0.22391593027962053,0.8228227198648176,0.9210205225360382,MT-TQ
283392,417.7399752865499,-0.030736245741126475,0.13729382651040403,-0.2238720161157232,0.8228568910004288,0.9210205225360382,TRHDE-AS1
112268236,11.902149529552307,-0.11633615828654155,0.5198652657531793,-0.22378136403861118,0.8229274315914932,0.9210435897783316,112268236
54883,536.9997319575689,-0.028317733505519697,0.12670017516462143,-0.2235019286179083,0.8231448822710671,0.9212310701596955,CWC25
10575,2251.3361385335193,-0.02243341987479988,0.10047296981829239,-0.22327816043828724,0.8233190236850083,0.9213700607227848,CCT4
23677,4123.296954553703,-0.027886055705947026,0.12501104128865567,-0.22306874191661974,0.8234820057553125,0.9213847554387051,SH3BP4
105374366,34.598000015248914,-0.07049199225286856,0.31592260184105925,-0.2231305764198951,0.8234338816388923,0.9213847554387051,LINC02482
107986776,6.571669526130908,0.16258545168063393,0.7286437119750188,0.2231343645853189,0.823430933434093,0.9213847554387051,LOC107986776
55819,1579.9329636084988,-0.022101503956381593,0.09915666663384093,-0.22289478566273854,0.8236173947484597,0.9214404347033985,RNF130
55269,820.7437035958309,0.02557036270123983,0.1148136272186837,0.22271191426202713,0.8237597280010264,0.9214404347033985,PSPC1
84937,786.2783983635336,0.028409469217083188,0.1275196757483157,0.22278498631971644,0.8237028535481756,0.9214404347033985,ZNRF1
112268189,29.923404816545748,-0.07565469804089545,0.3397447121907821,-0.22268101702908003,0.8237837766404148,0.9214404347033985,112268189
100131801,316.78003460511616,0.03061224402147934,0.13757761477548938,0.22250890213088045,0.8239177440629182,0.9214404347033985,PET100
445328,135.10830599358107,0.040649442303804566,0.18247569174995878,0.2227663417191224,0.8237173651831673,0.9214404347033985,ARHGEF35
25880,136.80723138412563,-0.03953738593292972,0.17770301447058715,-0.22249136319223117,0.823931395966489,0.9214404347033985,TMEM186
100129858,10.875385673854158,0.12509852519705744,0.5619941400147969,0.2225975615933712,0.8238487344064758,0.9214404347033985,SCOC-AS1
80820,277.2420367161425,-0.041806040974134144,0.18799515197890274,-0.22237829291909464,0.8240194085265331,0.9214829954337939,EEPD1
220869,231.7353589244109,-0.033422609939262576,0.15045116918861814,-0.22214922037170218,0.8241977226637647,0.9216265271736058,ZNG1E
126433,207.04617811722784,-0.03436502795757546,0.15481153872986922,-0.2219797583534069,0.8243296407469949,0.92171816410372,FBXO27
9736,4548.588175227591,-0.020318342350321976,0.09159044230962808,-0.221839111570554,0.8244391313150604,0.921728845156531,USP34
643862,112.58928297389045,-0.04612244965101941,0.20790872862217968,-0.22183989078609118,0.8244385247027087,0.921728845156531,SPDYE10
100289574,9.349639442424024,0.15328064161416768,0.6912414775226575,0.22174688093589331,0.824510932782874,0.9217532524916906,HERC2P4
105372266,9.881338180919053,0.128944183740098,0.582179503963856,0.22148526848190686,0.8247146058360749,0.9219250723745371,LOC105372266
440452,5.231843088847516,0.17412960318925125,0.7873777611107649,0.2211512844147442,0.8249746394850882,0.9221300942230111,TBC1D3P2
79571,749.4410560157311,-0.02431236771770478,0.10995036880659566,-0.22112129301240085,0.8249979911613549,0.9221300942230111,GCC1
79039,937.7955012455016,0.02414508385702911,0.10928293118252679,0.22094103439357288,0.8251383460100516,0.922190422050353,DDX54
84148,503.06927061802014,0.027086652596928305,0.12260644638084807,0.2209235598656044,0.8251519525068348,0.922190422050353,KAT8
2785,30.93974668464974,-0.07397201611589727,0.3354451509897875,-0.22051896084242192,0.8254670071877388,0.9224866360465909,GNG3
203286,1026.6823996667001,0.02385279404999491,0.10820190071773406,0.22044708911555644,0.8255229754745744,0.9224932940936573,ANKS6
57862,815.14267645961,0.025290650023559378,0.11487850392138989,0.2201512829664416,0.8257533363531013,0.922638926789588,ZNF410
100507401,8.805433313415545,0.1398397574303311,0.6351366525044687,0.22017270909955436,0.8257366501144714,0.922638926789588,LRP4-AS1
101928545,11.470178145616542,0.11688207944388566,0.5317599525571798,0.21980233539929359,0.8260251007268157,0.9228307799652864,SEPTIN7-DT
595100,8.871528685801383,0.14099225659734682,0.6413556019109377,0.21983476277007058,0.8259998450389264,0.9228307799652864,SNORD18C
55422,346.015462170283,0.028470568263212842,0.1296177343015991,0.21965025400742252,0.8261435499857841,0.9228513245950326,ZNF331
100507412,28.822169659747694,-0.07552156420676312,0.34380806293817845,-0.21966199268672465,0.826134407122979,0.9228513245950326,LOC100507412
102723316,7.644918211787598,0.15327247272330713,0.6981384655663533,0.21954451771822567,0.8262259054903149,0.9228874320379284,FRG1DP
101241892,82.32497731902842,0.0495742441166106,0.22684899650895293,0.21853411246919086,0.8270129826308705,0.9236547273921675,NPTN-IT1
55622,350.67113233818,0.030321174472865788,0.13871526147252788,0.21858571400862623,0.8269727822714871,0.9236547273921675,TTC27
55627,1422.5537165760165,-0.021912109924056646,0.1003177553912275,-0.21842703555917875,0.827096402717539,0.9236919685492356,SMPD4
23098,352.6890209803166,-0.030250231474016648,0.1385980201573675,-0.21825875607508544,0.8272275076520181,0.9237824558753558,SARM1
105376506,5.983273330933958,-0.16405899734335402,0.7526244935289673,-0.2179825381102079,0.8274427168605283,0.9238549939597667,LOC105376506
55871,266.8582365698518,0.03123617221507116,0.14324876603845235,0.2180554365591283,0.8273859183632106,0.9238549939597667,ZNG1A
100526740,721.6050895206984,0.02469350230766288,0.11325734014327167,0.21803003916942912,0.8274057065222513,0.9238549939597667,ATP5MF-PTCD1
107984340,443.9442956892363,-0.02949648861877459,0.13541222481103002,-0.21782736868800007,0.8275636194201175,0.9239340590620679,LOC107984340
728190,165.7786151816513,-0.03710311419658298,0.17044695482805347,-0.21768129699948302,0.8276774370796649,0.9239492861517489,NUTM2A-AS1
100499484,32.68144091888176,-0.07082387598028345,0.3253006926247273,-0.21771818377892954,0.8276486949130346,0.9239492861517489,SUGT1P4-STRA6LP
7559,920.5265884169784,0.02284329853796006,0.10508739755844973,0.21737429100625116,0.8279166650007854,0.9241604116553396,ZNF12
4571,701.0778226482289,0.028022054906591577,0.12929473015853818,0.21673006217833926,0.8284187185536585,0.9241926203831735,MT-TP
84062,307.6875066110291,0.029847185816473918,0.13772558959610173,0.21671488867105007,0.8284305442556462,0.9241926203831735,DTNBP1
105373510,6.716681661716752,0.15266088363928415,0.7043077892637737,0.21675308148851152,0.8284007781809939,0.9241926203831735,LOC105373510
27295,212.84542300224274,0.035567973749746865,0.16384055656820062,0.21708894607509013,0.828139028313803,0.9241926203831735,PDLIM3
9577,973.5915924682008,-0.02384396331332918,0.11000030621988748,-0.21676269942072504,0.8283932823578537,0.9241926203831735,BABAM2
79699,1579.3224933955653,0.02232918243185821,0.103044595507588,0.21669435764065792,0.8284465454860552,0.9241926203831735,ZYG11B
